t  S  q  ell
0.6315 4.194116094 1.101195278 0.2954747792
0.633 4.176713941 1.101195278 0.2953953414
0.6345 4.159162854 1.101195278 0.2953138112
0.636 4.141464389 1.101195278 0.2952301346
0.6375 4.123620121 1.101195278 0.2951442559
0.639 4.105631633 1.101195278 0.2950561181
0.6405 4.087500524 1.101195278 0.2949656624
0.642 4.069228403 1.101195278 0.2948728289
0.6435 4.050816895 1.101195278 0.2947775555
0.645 4.032267634 1.101195278 0.294679779
0.6465 4.013582268 1.101195278 0.2945794342
0.648 3.994762458 1.101195278 0.2944764542
0.6495 3.975809873 1.101195278 0.2943707704
0.651 3.956726199 1.101195278 0.2942623124
0.6525 3.93751313 1.101195278 0.294151008
0.654 3.918172373 1.101195278 0.294036783
0.6555 3.898705645 1.101195278 0.2939195614
0.657 3.879114677 1.101195278 0.2937992652
0.6585 3.859401207 1.101195278 0.2936758144
0.66 3.839566987 1.101195278 0.2935491269
0.6615 3.81961378 1.101195278 0.2934191186
0.663 3.799543357 1.101195278 0.2932857031
0.6645 3.7793575 1.101195278 0.2931487921
0.666 3.759058004 1.101195278 0.2930082948
0.6675 3.738646671 1.101195278 0.2928641184
0.669 3.718125314 1.101195278 0.2927161675
0.6705 3.697495757 1.101195278 0.2925643447
0.672 3.67675983 1.101195278 0.2924085498
0.6735 3.655919378 1.101195278 0.2922486804
0.675 3.634976249 1.101195278 0.2920846317
0.6765 3.613932306 1.101195278 0.2919162961
0.678 3.592789417 1.101195278 0.2917435637
0.6795 3.571549459 1.101195278 0.2915663217
0.681 3.550214321 1.101195278 0.2913844548
0.6825 3.528785897 1.101195278 0.291197845
0.684 3.507266089 1.101195278 0.2910063715
0.6855 3.485656811 1.101195278 0.2908099106
0.687 3.463959981 1.101195278 0.2906083359
0.6885 3.442177526 1.101195278 0.2904015181
0.69 3.420311382 1.101195278 0.2901893249
0.6915 3.39836349 1.101195278 0.2899716209
0.693 3.3763358 1.101195278 0.2897482679
0.6945 3.35423027 1.101195278 0.2895191246
0.696 3.332048861 1.101195278 0.2892840465
0.6975 3.309793545 1.101195278 0.289042886
0.699 3.287466299 1.101195278 0.2887954922
0.7005 3.265069105 1.101195278 0.2885417113
0.702 3.242603954 1.101195278 0.288281386
0.7035 3.22007284 1.101195278 0.2880143556
0.705 3.197477765 1.101195278 0.2877404563
0.7065 3.174820736 1.101195278 0.2874595209
0.708 3.152103766 1.101195278 0.2871713788
0.7095 3.129328872 1.101195278 0.2868758558
0.711 3.106498077 1.101195278 0.2865727745
0.7125 3.08361341 1.101195278 0.286261954
0.714 3.060676902 1.101195278 0.2859432097
0.7155 3.037690593 1.101195278 0.2856163538
0.717 3.014656522 1.101195278 0.2852811946
0.7185 2.991576737 1.101195278 0.2849375373
0.72 2.968453286 1.101195278 0.284585183
0.7215 2.945288226 1.101195278 0.2842239298
0.723 2.922083612 1.101195278 0.2838535718
0.7245 2.898841506 1.101195278 0.2834738997
0.726 2.875563973 1.101195278 0.2830847006
0.7275 2.85225308 1.101195278 0.2826857581
0.729 2.828910898 1.101195278 0.2822768521
0.7305 2.8055395 1.101195278 0.281857759
0.732 2.782140962 1.101195278 0.2814282518
0.7335 2.758717363 1.101195278 0.2809880998
0.735 2.735270783 1.101195278 0.2805370688
0.7365 2.711803305 1.101195278 0.2800749214
0.738 2.688317014 1.101195278 0.2796014165
0.7395 2.664813995 1.101195278 0.2791163098
0.741 2.641296336 1.101195278 0.2786193536
0.7425 2.617766127 1.101195278 0.2781102969
0.744 2.594225457 1.101195278 0.2775888855
0.7455 2.570676417 1.101195278 0.2770548621
0.747 2.547121099 1.101195278 0.2765079662
0.7485 2.523561596 1.101195278 0.2759479344
0.75 2.5 1.101195278 0.2753745004
0.7515 2.476438404 1.101195278 0.2747873949
0.753 2.452878901 1.101195278 0.2741863461
0.7545 2.429323583 1.101195278 0.2735710793
0.756 2.405774543 1.101195278 0.2729413176
0.7575 2.382233873 1.101195278 0.2722967814
0.759 2.358703664 1.101195278 0.2716371891
0.7605 2.335186005 1.101195278 0.2709622569
0.762 2.311682986 1.101195278 0.270271699
0.7635 2.288196695 1.101195278 0.2695652277
0.765 2.264729217 1.101195278 0.2688425539
0.7665 2.241282637 1.101195278 0.2681033867
0.768 2.217859038 1.101195278 0.2673474342
0.7695 2.1944605 1.101195278 0.2665744033
0.771 2.171089102 1.101195278 0.2657839999
0.7725 2.14774692 1.101195278 0.2649759295
0.774 2.124436027 1.101195278 0.2641498967
0.7755 2.101158494 1.101195278 0.2633056064
0.777 2.077916388 1.101195278 0.2624427631
0.7785 2.054711774 1.101195278 0.2615610718
0.78 2.031546714 1.101195278 0.2606602381
0.7815 2.008423263 1.101195278 0.2597399682
0.783 1.985343478 1.101195278 0.2587999695
0.7845 1.962309407 1.101195278 0.257839951
0.786 1.939323098 1.101195278 0.2568596231
0.7875 1.91638659 1.101195278 0.2558586986
0.789 1.893501923 1.101195278 0.2548368923
0.7905 1.870671128 1.101195278 0.2537939221
0.792 1.847896234 1.101195278 0.2527295086
0.7935 1.825179264 1.101195278 0.2516433761
0.795 1.802522235 1.101195278 0.2505352527
0.7965 1.77992716 1.101195278 0.2494048706
0.798 1.757396046 1.101195278 0.2482519666
0.7995 1.734930895 1.101195278 0.2470762827
0.801 1.712533701 1.101195278 0.2458775661
0.8025 1.690206455 1.101195278 0.2446555701
0.804 1.667951139 1.101195278 0.2434100541
0.8055 1.64576973 1.101195278 0.2421407843
0.807 1.6236642 1.101195278 0.2408475343
0.8085 1.60163651 1.101195278 0.2395300852
0.81 1.579688618 1.101195278 0.2381882265
