ell  q
0.3908151557 0.2908151557
0.3931616783 0.2931616783
0.3954666549 0.2954666549
0.397730396 0.297730396
0.3999532281 0.2999532281
0.402135493 0.302135493
0.4042775461 0.3042775461
0.4063797566 0.3063797566
0.4084425062 0.3084425062
0.4104661881 0.3104661881
0.412451207 0.312451207
0.4143979774 0.3143979774
0.4163069236 0.3163069236
0.4181784787 0.3181784787
0.420013084 0.320013084
0.4218111879 0.3218111879
0.4235732461 0.3235732461
0.4252997201 0.3252997201
0.4269910771 0.3269910771
0.4286477891 0.3286477891
0.4302703325 0.3302703325
0.4318591875 0.3318591875
0.4334148374 0.3334148374
0.4349377685 0.3349377685
0.4364284689 0.3364284689
0.4378874287 0.3378874287
0.4393151389 0.3393151389
0.4407120917 0.3407120917
0.4420787792 0.3420787792
0.4434156936 0.3434156936
0.4447233267 0.3447233267
0.4460021692 0.3460021692
0.4472527106 0.3472527106
0.4484754389 0.3484754389
0.4496708402 0.3496708402
0.4508393981 0.3508393981
0.4519815939 0.3519815939
0.453097906 0.353097906
0.4541888096 0.3541888096
0.4552547765 0.3552547765
0.4562962751 0.3562962751
0.4573137697 0.3573137697
0.4583077209 0.3583077209
0.4592785847 0.3592785847
0.4602268127 0.3602268127
0.4611528522 0.3611528522
0.4620571454 0.3620571454
0.4629401298 0.3629401298
0.4638022377 0.3638022377
0.4646438962 0.3646438962
0.4654655273 0.3654655273
0.4662675474 0.3662675474
0.4670503675 0.3670503675
0.467814393 0.367814393
0.4685600237 0.3685600237
0.4692876536 0.3692876536
0.4699976709 0.3699976709
0.4706904581 0.3706904581
0.4713663917 0.3713663917
0.4720258425 0.3720258425
0.472669175 0.372669175
0.4732967482 0.3732967482
0.4739089149 0.3739089149
0.4745060219 0.3745060219
0.4750884102 0.3750884102
0.4756564148 0.3756564148
0.4762103647 0.3762103647
0.4767505829 0.3767505829
0.4772773868 0.3772773868
0.4777910875 0.3777910875
0.4782919907 0.3782919907
0.478780396 0.378780396
0.4792565972 0.3792565972
0.4797208826 0.3797208826
0.4801735346 0.3801735346
0.4806148302 0.3806148302
0.4810450405 0.3810450405
0.4814644314 0.3814644314
0.4818732631 0.3818732631
0.4822717906 0.3822717906
0.4826602632 0.3826602632
0.4830389254 0.3830389254
0.4834080161 0.3834080161
0.4837677692 0.3837677692
0.4841184134 0.3841184134
0.4844601727 0.3844601727
0.4847932658 0.3847932658
0.4851179066 0.3851179066
0.4854343044 0.3854343044
0.4857426637 0.3857426637
0.4860431841 0.3860431841
0.486336061 0.386336061
0.4866214851 0.3866214851
0.4868996426 0.3868996426
0.4871707156 0.3871707156
0.4874348817 0.3874348817
0.4876923144 0.3876923144
0.4879431831 0.3879431831
0.4881876531 0.3881876531
