t  S  q  ell
0.852 1.005237542 0.1001388126 0.1141276151
0.8535 0.9864177315 0.09878614124 0.1128761702
0.855 0.9677323659 0.09743668675 0.1116101457
0.8565 0.9491831051 0.09609057189 0.1103297257
0.858 0.9307715968 0.09474792772 0.1090351095
0.8595 0.9124994764 0.09340889321 0.1077265115
0.861 0.8943683671 0.09207361493 0.1064041614
0.8625 0.8763798792 0.09074224681 0.1050683045
0.864 0.8585356106 0.08941494984 0.1037192021
0.8655 0.8408371464 0.08809189181 0.1023571314
0.867 0.8232860587 0.08677324705 0.1009823858
0.8685 0.8058839063 0.0854591962 0.09959527488
0.87 0.7886322352 0.08414992594 0.09819612487
0.8715 0.7715325776 0.08284562881 0.0967852785
0.873 0.7545864525 0.0815465029 0.09536309521
0.8745 0.7377953651 0.0802527517 0.09392995119
0.876 0.721160807 0.07896458386 0.09248623949
0.8775 0.7046842556 0.07768221294 0.09103237004
0.879 0.6883671745 0.07640585725 0.08956876964
0.8805 0.6722110132 0.0751357396 0.08809588202
0.882 0.6562172066 0.0738720871 0.08661416779
0.8835 0.6403871755 0.07261513098 0.0851241044
0.885 0.6247223259 0.07136510636 0.08362618607
0.8865 0.6092240494 0.07012225206 0.08212092369
0.888 0.5938937225 0.06888681037 0.08060884474
0.8895 0.578732707 0.06765902692 0.0790904931
0.891 0.5637423495 0.06643915041 0.07756642893
0.8925 0.5489239817 0.06522743244 0.07603722845
0.894 0.5342789197 0.06402412733 0.07450348373
0.8955 0.5198084644 0.06282949189 0.07296580247
0.897 0.5055139012 0.06164378524 0.07142480768
0.8985 0.4913964997 0.06046726864 0.06988113744
0.9 0.4774575141 0.05930020524 0.06833544452
0.9015 0.4636981823 0.05814285994 0.06678839609
0.903 0.4501197267 0.05699549914 0.06524067328
0.9045 0.4367233533 0.05585839061 0.06369297084
0.906 0.423510252 0.05473180325 0.06214599663
0.9075 0.4104815966 0.05361600688 0.06060047123
0.909 0.3976385443 0.0525112721 0.05905712742
0.9105 0.3849822358 0.05141787007 0.05751670969
0.912 0.3725137955 0.05033607231 0.05597997365
0.9135 0.3602343308 0.04926615049 0.05444768553
0.915 0.3481449325 0.04820837629 0.05292062155
0.9165 0.3362466744 0.04716302116 0.0513995673
0.918 0.3245406133 0.04613035614 0.04988531712
0.9195 0.3130277892 0.04511065167 0.04837867344
0.921 0.3017092245 0.04410417743 0.04688044605
0.9225 0.2905859248 0.04311120208 0.04539145143
0.924 0.279658878 0.04213199313 0.04391251201
0.9255 0.2689290547 0.04116681674 0.04244445541
0.927 0.258397408 0.04021593749 0.04098811364
0.9285 0.2480648735 0.03927961828 0.03954432236
0.93 0.2379323688 0.03835812004 0.03811392001
0.9315 0.2280007941 0.03745170162 0.03669774703
0.933 0.2182710315 0.03656061959 0.03529664498
0.9345 0.2087439452 0.03568512803 0.0339114557
0.936 0.1994203816 0.0348254784 0.03254302043
0.9375 0.1903011687 0.03398191931 0.0311921789
0.939 0.1813871167 0.03315469638 0.02985976847
0.9405 0.1726790172 0.03234405204 0.0285466232
0.942 0.1641776439 0.03155022539 0.02725357294
0.9435 0.1558837518 0.03077345199 0.02598144239
0.945 0.1477980776 0.03001396371 0.0247310502
0.9465 0.1399213396 0.02927198859 0.02350320802
0.948 0.1322542375 0.02854775063 0.02229871956
0.9495 0.1247974522 0.02784146965 0.02111837968
0.951 0.1175516462 0.02715336115 0.0199629734
0.9525 0.110517463 0.02648363613 0.01883327505
0.954 0.1036955275 0.02583250094 0.01773004724
0.9555 0.09708644553 0.02520015717 0.01665404003
0.957 0.09069080427 0.02458680142 0.01560598997
0.9585 0.0845091718 0.02399262527 0.01458661918
0.96 0.07854209718 0.02341781504 0.01359663447
0.9615 0.07279011045 0.02286255171 0.01263672648
0.963 0.06725372254 0.02232701079 0.01170756876
0.9645 0.06193342523 0.02181136216 0.01080981695
0.966 0.05682969108 0.02131576997 0.009944107945
0.9675 0.05194297345 0.02084039252 0.009111059039
0.969 0.04727370639 0.02038538215 0.008311267169
0.9705 0.04282230467 0.01995088509 0.007545308117
0.972 0.03858916368 0.01953704142 0.006813735759
0.9735 0.03457465943 0.0191439849 0.00611708134
0.975 0.03077914851 0.01877184292 0.005455852768
0.9765 0.02720296807 0.01842073638 0.004830533942
0.978 0.02384643576 0.01809077961 0.004241584108
0.9795 0.02070984972 0.01778208029 0.00368943724
0.981 0.01779348858 0.01749473936 0.00317450146
0.9825 0.01509761136 0.01722885097 0.002697158488
0.984 0.01262245755 0.01698450237 0.002257763122
0.9855 0.01036824699 0.01676177389 0.00185664276
0.987 0.008335179915 0.01656073886 0.001494096951
0.9885 0.006523436919 0.01638146353 0.001170396989
0.99 0.004933178929 0.01622400707 0.0008857855416
0.9915 0.003564547201 0.01608842151 0.000640476314
0.993 0.002417663305 0.01597475167 0.0004346537599
0.9945 0.001492629113 0.01588303518 0.0002684728252
0.996 0.0007895267918 0.0158133024 0.0001420587355
0.9975 0.0003084187958 0.01576557644 5.550682314e-05
0.999 4.934785966e-05 0.01573987311 8.882395573e-06
1 0 0.01573497686 0
